model_family,model_id,source_job_id,route_family,block_id,shard_index,arm,source_condition,accept,accept_ignoring_quality,decoded_bits,expected_bits,bits_match_condition,checksum_valid,complete_pairs,required_pairs,wrong_key_accept,wrong_payload_accept,trace_binding_valid,forbidden_public_surface_count,duplicate_response_hash_count,substrate_interpretation
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_21_block_00,21,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_22_block_00,22,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_22_block_00,22,raw,raw,False,False,01-101-1,10100101,False,False,6,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_22_block_00,22,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_22_block_00,22,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_22_block_00,22,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_23_block_00,23,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_23_block_00,23,raw,raw,False,False,-1-00111,10100101,False,False,6,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_23_block_00,23,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_23_block_00,23,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_23_block_00,23,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_24_block_00,24,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_24_block_00,24,raw,raw,False,False,01-0001-,10100101,False,False,6,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_24_block_00,24,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_24_block_00,24,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_24_block_00,24,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_25_block_00,25,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_25_block_00,25,raw,raw,False,False,0100---1,10100101,False,False,5,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_25_block_00,25,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_25_block_00,25,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_25_block_00,25,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_26_block_00,26,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_26_block_00,26,raw,raw,False,False,0100-111,10100101,False,False,7,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_26_block_00,26,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_26_block_00,26,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_26_block_00,26,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_27_block_00,27,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_27_block_00,27,raw,raw,False,False,11100011,10100101,False,False,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_27_block_00,27,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_27_block_00,27,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_27_block_00,27,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_28_block_00,28,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_28_block_00,28,raw,raw,False,False,-1100111,10100101,False,False,7,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_28_block_00,28,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_28_block_00,28,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_28_block_00,28,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_29_block_00,29,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_29_block_00,29,raw,raw,False,False,11100-11,10100101,False,False,7,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_29_block_00,29,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_29_block_00,29,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_29_block_00,29,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_30_block_00,30,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_30_block_00,30,raw,raw,False,False,11100111,10100101,False,False,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_30_block_00,30,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_30_block_00,30,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_30_block_00,30,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_31_block_00,31,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_31_block_00,31,raw,raw,False,False,11000011,10100101,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_31_block_00,31,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_31_block_00,31,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_31_block_00,31,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_32_block_00,32,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_32_block_00,32,raw,raw,False,False,11-0001-,10100101,False,False,6,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_32_block_00,32,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_32_block_00,32,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_32_block_00,32,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_33_block_00,33,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_33_block_00,33,raw,raw,False,False,01-0-0--,10100101,False,False,4,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_33_block_00,33,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_33_block_00,33,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_33_block_00,33,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_34_block_00,34,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_34_block_00,34,raw,raw,False,False,11100111,10100101,False,False,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
